4.9 2.0 0.7
161.3 9.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
28.5 36.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
28.9 36.0 0.8
0.3 4.0 0.8
31.6 37.0 0.8
0.3 4.0 0.8
23.1 31.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
21.3 31.0 0.8
0.3 3.0 0.8
93.3 32.0 0.8
0.3 4.0 0.8
31.6 37.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
23.5 31.0 0.8
0.5 3.0 0.8
77.1 32.0 0.8
0.5 3.0 0.8
3.9 12.0 0.8
19.8 19.0 0.7
0.5 3.0 0.8
0.0 1.0 0.8
22.0 31.0 0.8
0.5 4.0 0.8
29.1 36.0 0.8
0.5 4.0 0.8
0.8 10.0 0.8
91.5 36.0 0.8
0.6 4.0 0.8
28.5 36.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
27.8 36.0 0.8
0.3 3.0 0.8
98.3 32.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
29.2 36.0 0.8
0.3 4.0 0.8
21.4 31.0 0.8
0.5 4.0 0.8
21.3 31.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
0.9 9.0 0.8
62.6 28.0 0.8
175.1 15.0 0.7
0.3 3.0 0.8
0.0 1.0 0.8
29.4 36.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
53.9 37.0 0.8
0.3 3.0 0.8
96.3 32.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
27.7 36.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
23.1 31.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
30.5 37.0 0.8
0.3 4.0 0.8
23.6 31.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
20.3 29.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
31.8 37.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
21.5 31.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
28.3 36.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
29.1 37.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
22.9 31.0 0.8
0.3 3.0 0.8
77.1 32.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
21.1 31.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
21.3 31.0 0.8
0.3 3.0 0.8
0.0 1.0 0.8
29.1 36.0 0.8
0.3 4.0 0.8
21.4 31.0 0.8
0.3 3.0 0.8
26.2 38.0 0.8
0.3 3.0 0.8
26.1 38.0 0.8
0.3 4.0 0.8
27.8 36.0 0.8
0.7 3.0 0.8
0.6 6.0 0.7
3.5 7.0 0.8
19.6 17.0 0.7
0.8 0.0 0.7
5.9 1.0 0.8
193.3 13.0 0.6
35.8 3.0 0.7
163.2 3.0 0.8
5.8 1.0 0.6
167.7 7.0 0.8
4.0 1.0 0.6
72.9 11.0 0.8
190.5 19.0 0.8
20.1 0.0 0.8
194.3 10.0 0.7
182.6 10.0 0.8
200.6 11.0 0.7
173.7 13.0 0.6
6.8 1.0 0.6
6.5 1.0 0.6
59.1 10.0 0.6
189.3 15.0 0.6
9.7 1.0 0.6
174.2 9.0 0.8
27.4 8.0 0.6
100.6 7.0 0.8
156.9 12.0 0.8
194.6 14.0 0.6
138.2 16.0 0.8
184.3 4.0 0.8
47.1 14.0 0.6
154.9 17.0 0.8
151.1 13.0 0.6
68.2 14.0 0.6
150.7 14.0 0.6
68.2 14.0 0.6
155.3 7.0 0.8
68.2 14.0 0.6
68.2 14.0 0.6
68.2 14.0 0.6
68.2 14.0 0.6
68.2 14.0 0.6
68.2 14.0 0.6
68.2 14.0 0.6
68.2 14.0 0.6
194.9 20.0 0.8
194.9 20.0 0.8
194.9 20.0 0.8
194.9 20.0 0.8
194.9 20.0 0.8
194.9 20.0 0.8
194.9 20.0 0.8
194.9 20.0 0.8
194.9 20.0 0.8
194.9 20.0 0.8
41.6 10.0 0.6
12.7 1.0 0.8
139.4 6.0 0.8
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
175.1 19.0 0.6
20.0 31.0 0.8
0.1 1.0 0.8
0.7 11.0 0.8
22.1 19.0 0.7
18.9 33.0 0.8
26.2 38.0 0.8
26.3 38.0 0.8
26.0 38.0 0.8
0.8 11.0 0.8
0.1 1.0 0.8
147.0 40.0 0.7
0.8 11.0 0.8
0.2 1.0 0.8
71.9 21.0 0.7
26.0 38.0 0.8
0.0 1.0 0.8
28.6 36.0 0.8
0.0 1.0 0.8
27.8 36.0 0.8
0.0 1.0 0.8
27.7 36.0 0.8
26.3 38.0 0.8
25.6 38.0 0.8
16.2 32.0 0.8
140.6 44.0 0.8
26.2 38.0 0.8
1.0 11.0 0.8
136.8 36.0 0.8
26.1 37.0 0.8
0.0 1.0 0.8
27.5 36.0 0.8
26.1 37.0 0.8
26.1 37.0 0.8
48.9 21.0 0.6
16.0 9.0 0.7
31.0 11.0 0.8
13.6 3.0 0.6
46.5 6.0 0.8
81.3 12.0 0.7
27.1 10.0 0.8
184.3 16.0 0.8
172.1 3.0 0.8
159.4 4.0 0.8
0.8 9.0 0.8
42.1 22.0 0.8
29.2 36.0 0.8
27.7 36.0 0.8
21.9 31.0 0.8
29.5 37.0 0.8
22.8 31.0 0.8
22.8 31.0 0.8
28.5 36.0 0.8
28.5 36.0 0.8
0.9 9.0 0.8
139.1 40.0 0.8
28.5 36.0 0.8
65.1 36.0 0.8
65.1 36.0 0.8
7.5 11.0 0.8
160.7 26.0 0.8
7.5 11.0 0.8
157.2 27.0 0.8
7.2 11.0 0.8
41.2 18.0 0.8
262.0 16.0 0.6
7.2 11.0 0.8
26.3 9.0 0.8
54.6 11.0 0.7
28.2 11.0 0.8
266.0 26.0 0.8
28.2 11.0 0.8
100.5 19.0 0.8
7.2 11.0 0.8
41.0 19.0 0.8
95.3 9.0 0.7
7.2 11.0 0.8
48.5 17.0 0.8
191.1 18.0 0.6
129.6 29.0 0.6
64.6 36.0 0.8
64.4 36.0 0.8
63.2 36.0 0.8
62.3 36.0 0.8
8.9 11.0 0.8
207.4 26.0 0.8
16.1 11.0 0.6
51.6 18.0 0.8
9.6 5.0 0.7
175.1 9.0 0.6
86.9 30.0 0.6
15.2 11.0 0.6
80.8 19.0 0.8
7.7 11.0 0.8
47.5 17.0 0.8
3.7 4.0 0.6
83.7 9.0 0.8
7.5 11.0 0.8
49.6 18.0 0.8
185.1 16.0 0.6
7.6 11.0 0.8
203.4 26.0 0.8
14.4 11.0 0.6
49.0 18.0 0.8
150.4 16.0 0.6
5.9 11.0 0.8
228.9 26.0 0.8
5.5 11.0 0.8
206.4 26.0 0.8
5.8 11.0 0.8
179.0 26.0 0.8
5.8 11.0 0.8
178.2 26.0 0.8
5.4 11.0 0.8
51.3 19.0 0.8
166.4 15.0 0.6
5.8 11.0 0.8
219.5 26.0 0.8
6.0 11.0 0.8
204.9 26.0 0.8
6.0 11.0 0.8
241.8 26.0 0.8
6.8 11.0 0.8
240.4 26.0 0.8
7.2 11.0 0.8
228.6 26.0 0.8
7.1 11.0 0.8
199.5 27.0 0.8
6.7 11.0 0.8
206.6 26.0 0.8
6.9 11.0 0.8
197.8 27.0 0.8
6.9 11.0 0.8
33.0 12.0 0.8
171.6 19.0 0.8
7.1 11.0 0.8
195.6 27.0 0.8
6.9 11.0 0.8
195.4 27.0 0.8
6.9 11.0 0.8
157.8 27.0 0.8
13.7 11.0 0.8
48.4 18.0 0.8
212.3 16.0 0.6
7.4 11.0 0.8
43.7 18.0 0.8
259.1 16.0 0.6
14.5 11.0 0.6
182.5 26.0 0.8
14.6 11.0 0.6
178.8 26.0 0.8
13.6 11.0 0.6
178.3 26.0 0.8
14.3 11.0 0.6
182.3 26.0 0.8
14.4 11.0 0.6
40.4 17.0 0.8
3.8 4.0 0.6
195.1 10.0 0.6
12.5 11.0 0.6
34.1 12.0 0.8
6.8 5.0 0.8
3.8 4.0 0.6
75.3 11.0 0.8
13.7 11.0 0.6
32.5 13.0 0.8
8.0 6.0 0.8
79.8 9.0 0.7
13.2 11.0 0.6
41.2 19.0 0.8
155.2 11.0 0.7
14.4 11.0 0.6
162.8 26.0 0.8
13.1 11.0 0.6
39.0 18.0 0.6
9.1 5.0 0.7
84.1 9.0 0.8
11.9 11.0 0.6
30.7 12.0 0.8
1.6 0.0 0.8
5.2 4.0 0.8
3.7 4.0 0.6
79.2 9.0 0.7
13.8 11.0 0.6
200.2 27.0 0.8
6.9 0.0 0.6
6.7 0.0 0.6
9.8 10.0 0.6
48.8 19.0 0.6
1.6 5.0 0.8
34.5 23.0 0.8
1.0 0.0 0.7
19.7 11.0 0.8
111.9 19.0 0.6
49.6 30.0 0.8
229.6 15.0 0.8
11.7 11.0 0.8
158.2 32.0 0.6
19.6 11.0 0.8
99.5 19.0 0.6
12.0 11.0 0.8
78.6 19.0 0.8
7.3 11.0 0.8
47.6 9.0 0.8
74.9 11.0 0.7
15.4 11.0 0.8
94.1 19.0 0.8
193.6 16.0 0.6
25.5 11.0 0.8
84.0 19.0 0.8
10.9 11.0 0.8
76.9 19.0 0.8
5.8 11.0 0.8
78.9 19.0 0.8
24.4 11.0 0.8
81.3 19.0 0.8
10.3 11.0 0.8
29.3 18.0 0.6
243.7 22.0 0.6
22.6 11.0 0.8
82.8 19.0 0.8
5.8 11.0 0.8
77.3 19.0 0.8
11.3 11.0 0.8
77.8 19.0 0.8
5.4 11.0 0.8
55.9 19.0 0.8
